geo,date,tv_impression,radio_impression,print_impression,search_impression,social_impression,competitor_sales_control,sentiment_score_control,tv_spend,radio_spend,print_spend,search_spend,social_spend,population,sales
Geo1,9/20/21,349956,0,0,594184,0,-1.0677353,-1.325591,2566.1306,0,0,4630.381,0,199816.9,105480.6304
Geo1,9/27/21,331518,82031,0,411302,438223,0.6006217,0.8751066,2430.9297,790.8799,0,3205.211,3414.595,199816.9,72081.56162
Geo1,10/4/21,413998,371219,294810,1201048,521389,1.0217068,1.3596729,3035.7327,3579.0083,2190.7107,9359.575,4062.617,199816.9,44659.04941
Geo1,10/11/21,637767,713333,400377,1354237,903969,0.14522865,1.7772478,4676.569,6877.4087,2975.1711,10553.353,7043.6465,199816.9,73767.67625
Geo1,10/18/21,605945,426998,230080,687892,392842,-0.06909673,-0.3326936,4443.227,4116.7866,1709.7072,5360.6323,3060.9902,199816.9,81541.39564
Geo1,10/25/21,305865,247087,187951,940760,748738,2.4175816,-0.028037712,2242.8232,2382.223,1396.6497,7331.1924,5834.1006,199816.9,16258.14749
Geo1,11/1/21,553075,0,0,428765,0,-0.64325106,-0.1362027,4055.5457,0,0,3341.2974,0,199816.9,80326.37197
Geo1,11/8/21,351441,195649,0,314429,6798,-1.6542926,1.8718199,2577.0195,1886.2972,0,2450.295,52.969414,199816.9,114504.2921
Geo1,11/15/21,334114,279714,28792,818129,114330,0.09079747,0.9487828,2449.9656,2696.7876,213.95117,6375.549,890.84924,199816.9,57063.52285
Geo1,11/22/21,959141,535036,542297,1478473,1038126,1.7073146,2.3619874,7033.1157,5158.406,4029.768,11521.504,8088.986,199816.9,24533.88506
Geo1,11/29/21,478566,0,339716,1192147,613895,1.0709807,0.98985887,3509.192,0,2524.404,9290.211,4783.4155,199816.9,51650.30823
Geo1,12/6/21,361181,0,0,0,380135,-0.94543916,-0.84013206,2648.4402,0,0,0,2961.9783,199816.9,97578.86984
Geo1,12/13/21,400224,641946,536645,1386076,624494,-0.7009895,3.1038039,2934.7317,6189.15,3987.7686,10801.469,4866.002,199816.9,72607.10804
Geo1,12/20/21,473911,0,0,147928,0,-1.703997,-0.19721353,3475.0583,0,0,1152.7793,0,199816.9,72462.9943
Geo1,12/27/21,660190,0,272575,847647,871736,-0.8394829,0.27352864,4840.9907,0,2025.4843,6605.578,6792.49,199816.9,110366.1828
Geo1,1/3/22,48943,415735,222962,851076,972554,1.5930128,0.89794564,358.88547,4008.1975,1656.8137,6632.2993,7578.055,199816.9,63005.55907
Geo1,1/10/22,746498,332468,0,941443,558286,-0.056928277,0.69148713,5473.863,3205.401,0,7336.515,4350.115,199816.9,93560.0673
Geo1,1/17/22,378651,0,400526,1326041,904918,2.198588,-1.6271515,2776.543,0,2976.2786,10333.626,7051.041,199816.9,32308.41853
Geo1,1/24/22,587098,348852,106239,1044342,359301,1.460584,1.3222189,4305.027,3363.363,789.454,8138.3906,2799.6418,199816.9,34020.95223
Geo1,1/31/22,254080,0,541464,1332884,709927,2.7440524,1.0958943,1863.0983,0,4023.578,10386.952,5531.6885,199816.9,16981.52448
Geo1,2/7/22,592542,360246,110410,1114425,0,0.9834512,0.68485504,4344.9463,3473.215,820.44836,8684.536,0,199816.9,49426.75887
Geo1,2/14/22,729495,16633,0,671096,0,-2.0287554,0.71263033,5349.185,160.36261,0,5229.744,0,199816.9,111303.2348
Geo1,2/21/22,76646,431403,0,665414,102758,0.50027764,-0.64570653,562.02386,4159.2563,0,5185.465,800.6813,199816.9,41026.95074
Geo1,2/28/22,742707,94122,0,0,0,-2.0813184,-0.55683655,5446.065,907.452,0,0,0,199816.9,91569.29646
Geo1,3/7/22,528956,476133,0,175246,279559,-0.6322006,0.65688145,3878.688,4590.5083,0,1365.6642,2178.299,199816.9,94958.98125
Geo1,3/14/22,68698,234571,31337,224827,224361,0.48618948,-1.0575843,503.7434,2261.5532,232.86287,1752.041,1748.2012,199816.9,52577.74504
Geo1,3/21/22,22395,0,0,247260,0,-1.5509839,-1.6482319,164.21632,0,0,1926.8578,0,199816.9,102234.9444
Geo1,3/28/22,0,0,0,0,0,-1.7468109,-2.556924,0,0,0,0,0,199816.9,86680.47178
Geo1,4/4/22,399741,0,0,485581,0,-2.745525,0.98249424,2931.19,0,0,3784.0552,0,199816.9,88894.81193
Geo1,4/11/22,368708,142852,0,949354,179142,-1.5977135,2.3858063,2703.6338,1377.2693,0,7398.1646,1395.8586,199816.9,83794.0223
Geo1,4/18/22,252039,0,0,913912,429490,1.3598661,-0.8903797,1848.1322,0,0,7121.9707,3346.548,199816.9,9742.282233
Geo1,4/25/22,73266,0,0,619856,90840,-0.9158129,-0.47464415,537.2393,0,0,4830.439,707.81726,199816.9,111234.0188
Geo1,5/2/22,547278,42705,0,304171,104475,1.1405381,-1.4114151,4013.038,411.7288,0,2370.356,814.05994,199816.9,76333.6813
Geo1,5/9/22,341685,291546,293614,1082589,755320,1.0305816,1.2837126,2505.4814,2810.8625,2181.8235,8436.443,5885.3867,199816.9,54722.83392
Geo1,5/16/22,304048,89325,0,841271,423622,0.37875354,-0.7872586,2229.4998,861.203,0,6555.8906,3300.8252,199816.9,55664.66183
Geo1,5/23/22,31755,124603,44767,305986,578351,1.2753017,-0.9091912,232.85063,1201.3264,332.6602,2384.5,4506.46,199816.9,43658.43549
Geo1,5/30/22,652790,317637,385740,1041890,0,0.1280477,1.890418,4786.7285,3062.4119,2866.4048,8119.2827,0,199816.9,42297.27727
Geo1,6/6/22,435549,154680,0,177168,329724,-1.4179785,-0.49189323,3193.7603,1491.3058,0,1380.642,2569.1802,199816.9,101036.6035
Geo1,6/13/22,796715,0,0,191989,170278,-0.8145436,0.10981107,5842.0903,0,0,1496.1396,1326.7911,199816.9,66007.0012
Geo1,6/20/22,0,278551,0,252955,0,-0.44864246,-1.2731397,0,2685.5747,0,1971.238,0,199816.9,109906.815
Geo1,6/27/22,199678,22796,0,460586,176891,-1.1920736,-2.1008265,1464.1835,219.78151,0,3589.2732,1378.319,199816.9,135660.6052
Geo1,7/4/22,47299,0,0,302943,113771,-1.3493323,0.16590899,346.83047,0,0,2360.7866,886.4936,199816.9,103206.1897
Geo1,7/11/22,0,0,0,561604,258506,-0.46503088,-1.988564,0,0,0,4376.4907,2014.2559,199816.9,72386.65005
Geo1,7/18/22,111850,756846,0,430460,345471,-1.4675448,0.23185036,820.16504,7296.9277,0,3354.506,2691.8794,199816.9,133800.8335
Geo1,7/25/22,51433,0,0,0,0,-0.41162318,-1.4287785,377.14395,0,0,0,0,199816.9,92282.48474
Geo1,8/1/22,607513,333207,461514,1005010,557683,0.96958315,0.51993906,4454.7246,3212.5256,3429.4758,7831.8823,4345.4165,199816.9,78720.36645
Geo1,8/8/22,206333,0,0,0,167901,0.038622044,-1.0628493,1512.9828,0,0,0,1308.2698,199816.9,54732.92316
Geo1,8/15/22,155081,326503,0,602365,85078,0.010166407,0.754644,1137.166,3147.891,0,4694.1343,662.9202,199816.9,39100.16571
Geo1,8/22/22,301076,227862,272325,1254991,319915,-0.026392832,1.3682697,2207.707,2196.8704,2023.6265,9779.945,2492.7495,199816.9,68873.95865
Geo1,8/29/22,167983,62223,0,351035,343437,-1.1309938,-0.6031672,1231.7728,599.9064,0,2735.5598,2676.0308,199816.9,95207.15741
Geo1,9/5/22,0,483841,0,835366,147215,0.11987983,-0.47277117,0,4664.823,0,6509.874,1147.0863,199816.9,89239.50454
Geo1,9/12/22,6222,301735,0,741516,259768,-0.44015318,-0.52214533,45.624203,2909.097,0,5778.516,2024.0892,199816.9,85959.68264
Geo1,9/19/22,345022,334192,383470,942760,366350,1.6125498,1.1419436,2529.9507,3222.0225,2849.5366,7346.7783,2854.5667,199816.9,15329.45354
Geo1,9/26/22,196581,38692,46458,1170007,78064,0.82654816,0.29657945,1441.474,373.03854,345.22586,9117.678,608.2678,199816.9,47274.65167
Geo1,10/3/22,723891,145767,0,755931,527539,-1.0333297,0.2292816,5308.0923,1405.3734,0,5890.8496,4110.537,199816.9,84084.42332
Geo1,10/10/22,899785,458371,624423,1116590,872478,3.0660248,1.1462232,6597.8745,4419.261,4640.04,8701.408,6798.2715,199816.9,17094.03291
Geo1,10/17/22,424270,199736,802331,1125074,744362,2.000359,0.018626064,3111.0544,1925.701,5962.061,8767.522,5800.003,199816.9,18147.6068
Geo1,10/24/22,228421,270571,368815,1114918,832327,1.1866264,1.7820536,1674.948,2608.6377,2740.6365,8688.378,6485.4185,199816.9,18094.72545
Geo1,10/31/22,246033,382336,0,355925,23229,0.28979895,-1.1189816,1804.0919,3686.19,0,2773.6667,180.9983,199816.9,93205.82609
Geo1,11/7/22,297505,8342,157042,843058,656028,1.9557768,-0.54230475,2181.5217,80.427155,1166.9673,6569.8164,5111.712,199816.9,13548.21867
Geo1,11/14/22,528171,369158,358027,1353866,879110,2.5497599,1.5828694,3872.9316,3559.1377,2660.4714,10550.462,6849.9473,199816.9,17708.36938
Geo1,11/21/22,649952,234628,206378,1275311,468097,0.2875365,0.5619452,4765.918,2262.1028,1533.5793,9938.295,3647.3706,199816.9,69783.03648
Geo1,11/28/22,575486,173954,177650,1123694,690795,1.8565797,0.7589061,4219.8794,1677.1307,1320.1038,8756.768,5382.6133,199816.9,17252.24873
Geo1,12/5/22,380992,435443,273893,897910,402297,0.36614412,0.75018424,2793.7087,4198.207,2035.2781,6997.2695,3134.6628,199816.9,49138.95603
Geo1,12/12/22,0,0,0,165984,29500,-0.3926678,-2.6846898,0,0,0,1293.4868,229.86139,199816.9,87191.38217
Geo1,12/19/22,97576,10315,13768,502673,0,-0.97004557,-0.92442214,715.4978,99.4493,102.30897,3917.2505,0,199816.9,92063.48941
Geo1,12/26/22,601295,368557,69228,837768,175638,0.2244845,0.2510813,4409.13,3553.3433,514.42804,6528.5923,1368.5558,199816.9,61886.26182
Geo1,1/2/23,930344,129583,17559,628958,543145,0.78196216,-1.4222177,6821.955,1249.3397,130.4796,4901.3696,4232.138,199816.9,45705.73885
Geo1,1/9/23,0,306746,0,433804,151714,0.34161925,-0.4937448,0,2957.4092,0,3380.5652,1182.1421,199816.9,76075.11932
Geo1,1/16/23,204651,12138,0,391504,0,-1.1172426,-0.4931349,1500.6492,117.02527,0,3050.9282,0,199816.9,116689.6877
Geo1,1/23/23,151814,0,0,716301,709380,0.93937916,-0.2517872,1113.21,0,0,5582.0195,5527.4263,199816.9,63827.48725
Geo1,1/30/23,255770,358605,0,403582,301328,0.20712447,-0.47995254,1875.4906,3457.3938,0,3145.0503,2347.9211,199816.9,64836.13608
Geo1,2/6/23,0,0,0,415703,127099,0.21645117,-0.74457306,0,0,0,3239.5073,990.3442,199816.9,60540.81465
Geo1,2/13/23,529825,334107,0,0,511030,-0.72204417,-0.3820169,3885.06,3221.203,0,0,3981.9004,199816.9,67575.04053
Geo1,2/20/23,0,266352,121496,504261,302848,1.6092869,-0.20222768,0,2567.9612,902.8276,3929.6255,2359.7646,199816.9,10083.74005
Geo1,2/27/23,221877,0,0,887936,327413,0.006296635,-0.39827448,1626.9626,0,0,6919.5435,2551.1733,199816.9,61569.7667
Geo1,3/6/23,479273,0,0,10818,384451,0.6662595,-1.2452785,3514.3762,0,0,84.30295,2995.6082,199816.9,49746.73716
Geo1,3/13/23,285361,0,0,293675,73,-2.462524,-2.1990783,2092.4731,0,0,2288.5625,0.56880957,199816.9,139019.012
Geo1,3/20/23,112471,0,0,153269,108681,-1.5695583,-0.2835613,824.7187,0,0,1194.4009,846.83276,199816.9,54917.19155
Geo1,3/27/23,181511,144288,0,583897,298066,-1.6650238,0.26667356,1330.9698,1391.114,0,4550.216,2322.504,199816.9,86800.56068
Geo1,4/3/23,28344,174635,0,806387,224933,-0.15625036,-0.15495354,207.8387,1683.6965,0,6284.0454,1752.658,199816.9,55260.14823
Geo1,4/10/23,867442,85100,0,984390,379131,-1.1205015,0.70448905,6360.712,820.4688,0,7671.194,2954.1553,199816.9,87495.53661
Geo1,4/17/23,274907,0,0,803707,454228,-1.9763683,0.6380145,2015.8169,0,0,6263.1606,3539.3044,199816.9,67398.58867
Geo1,4/24/23,130134,368678,0,279198,177627,-0.6708144,-0.37215164,954.2366,3554.51,0,2175.7456,1384.0538,199816.9,104414.2248
Geo1,5/1/23,535777,0,0,785508,272578,0.90439403,-1.5561934,3928.7046,0,0,6121.3384,2123.9038,199816.9,50428.35211
Geo1,5/8/23,86550,219539,0,559214,439444,-0.9970741,0.5827402,634.6472,2116.6262,0,4357.8657,3424.1086,199816.9,72230.30817
Geo1,5/15/23,36229,136297,0,130550,242123,0.89536834,-0.88825345,265.65723,1314.0709,0,1017.3553,1886.601,199816.9,34287.17091
Geo1,5/22/23,454821,0,198343,926726,221204,-1.02683,1.0412658,3335.0764,0,1473.8718,7221.828,1723.602,199816.9,64249.96178
Geo1,5/29/23,220321,88774,0,449027,481650,0.76736987,0.16271597,1615.5529,855.8907,0,3499.1958,3752.9744,199816.9,20869.46883
Geo1,6/5/23,299824,90810,71621,482760,389801,0.58786774,0.1681942,2198.5266,875.52026,532.21027,3762.0718,3037.295,199816.9,34818.64625
Geo1,6/12/23,357977,103294,0,89460,565556,-0.43463165,-0.04719828,2624.9463,995.88135,0,697.1475,4406.7627,199816.9,91487.87639
Geo1,6/19/23,158945,0,0,146857,0,-1.7472458,-1.511303,1165.4996,0,0,1144.4331,0,199816.9,139966.154
Geo1,6/26/23,181448,500599,0,610585,511608,-0.14198035,-0.80555606,1330.508,4826.391,0,4758.1914,3986.4043,199816.9,67680.80853
Geo1,7/3/23,136134,111177,0,632535,286784,-0.76491815,-0.1686179,998.2329,1071.8833,0,4929.2446,2234.5955,199816.9,89521.2983
Geo1,7/10/23,345137,120485,0,430322,0,-1.4721451,0.08144534,2530.794,1161.6238,0,3353.4307,0,199816.9,98778.64044
Geo1,7/17/23,342757,0,0,98518,71831,-1.926363,-1.7640166,2513.3423,0,0,767.73505,559.7008,199816.9,88542.37669
Geo1,7/24/23,717075,245263,0,409104,470420,-0.41704154,0.7822099,5258.1123,2364.6372,0,3188.0823,3665.471,199816.9,75426.73841
Geo1,7/31/23,367498,445420,23097,904658,530834,1.2492123,0.64434,2694.761,4294.3975,171.63206,7049.8555,4136.2114,199816.9,36548.13021
Geo1,8/7/23,537383,126425,324035,1131695,384719,1.0482781,-0.6412653,3940.4807,1218.8927,2407.8794,8819.119,2997.6965,199816.9,91774.77304
Geo1,8/14/23,643976,0,0,844852,706083,0.184618,-0.5548172,4722.0977,0,0,6583.797,5501.7363,199816.9,48717.94066
Geo1,8/21/23,344612,306215,136814,393001,361840,1.8778713,-0.88958746,2526.9446,2952.2898,1016.6545,3062.594,2819.4253,199816.9,11600.08171
Geo1,8/28/23,0,0,0,71507,239194,-0.28471398,-1.9172231,0,0,0,557.2426,1863.7784,199816.9,22666.99164
Geo1,9/4/23,538446,143267,180990,907193,375809,0.35370055,1.2221984,3948.2754,1381.2704,1344.923,7069.6104,2928.2705,199816.9,81089.63354
Geo1,9/11/23,107567,197571,0,882796,227643,2.0173001,-0.92890114,788.759,1904.8278,0,6879.4883,1773.7742,199816.9,13163.8833
Geo1,9/18/23,242290,414898,0,675436,562385,0.6251661,-0.18074477,1776.6455,4000.1277,0,5263.565,4382.054,199816.9,66044.12176
Geo1,9/25/23,513674,368522,669588,849629,870599,2.404037,0.76558924,3766.6292,3553.006,4975.658,6621.0234,6783.6304,199816.9,17350.43219
Geo1,10/2/23,3818,517388,0,477573,374079,0.59100056,-0.9647798,27.996338,4988.2573,0,3721.6501,2914.7905,199816.9,60072.94072
Geo1,10/9/23,368852,320876,34789,924345,559545,-1.7256455,0.9433538,2704.6895,3093.6396,258.51443,7203.273,4359.925,199816.9,128602.4292
Geo1,10/16/23,276124,0,0,810025,586641,2.3086085,0.2030055,2024.7408,0,0,6312.3955,4571.055,199816.9,19912.73877
Geo1,10/23/23,659648,442410,0,752200,872027,1.1519096,0.29500297,4837.016,4265.377,0,5861.7744,6794.7573,199816.9,68208.09781
Geo1,10/30/23,523703,0,0,258118,0,-1.9491954,1.257282,3840.169,0,0,2011.4724,0,199816.9,117591.9542
Geo1,11/6/23,538866,392142,104092,365307,195258,-0.4070109,0.9152435,3951.3552,3780.7317,773.4998,2846.7793,1521.4331,199816.9,88451.16164
Geo1,11/13/23,190369,320368,559186,1156086,966546,2.3862107,0.4599416,1395.9231,3088.742,4155.269,9009.194,7531.241,199816.9,17370.44636
Geo1,11/20/23,56609,25717,429737,709620,377168,1.7964562,0.2712815,415.0981,247.94354,3193.3433,5529.9556,2938.8599,199816.9,14868.9644
Geo1,11/27/23,682305,209591,113949,984496,711504,1.8338875,0.5249634,5003.1533,2020.7153,846.7464,7672.0205,5543.9766,199816.9,69853.62014
Geo1,12/4/23,429972,140448,997113,879559,830038,1.2072486,1.8714361,3152.8657,1354.0917,7409.4717,6854.263,6467.5825,199816.9,27691.15147
Geo1,12/11/23,462243,0,296384,974315,569863,-0.068579346,-0.5006899,3389.5,0,2202.407,7592.6816,4440.322,199816.9,68625.08827
Geo1,12/18/23,474296,612121,0,909146,0,-0.004930817,1.3438869,3477.8813,5901.6006,0,7084.83,0,199816.9,73205.88641
Geo1,12/25/23,86396,65396,0,236886,292860,0.4193798,0.064059734,633.51794,630.498,0,1846.0148,2281.9392,199816.9,59875.00101
Geo1,1/1/24,897814,363680,448431,891343,307507,-0.74791664,2.0886235,6583.4214,3506.323,3332.2568,6946.094,2396.0671,199816.9,64220.58152
Geo1,1/8/24,42933,0,0,433941,172200,-0.08447036,-1.8070778,314.81583,0,0,3381.633,1341.7671,199816.9,113398.3231
Geo1,1/15/24,0,165884,0,878546,281031,1.4424813,-0.5829132,0,1599.326,0,6846.369,2189.7688,199816.9,11872.32515
Geo10,1/25/21,1640283,881526,0,4531850,2844792,-0.68230915,0.17230359,12027.741,8498.996,0,35315.984,22166.367,994048.94,448619.9498
Geo10,2/1/21,3776228,1201307,0,3259231,140799,-0.744678,0.5478338,27690.033,11582.079,0,25398.668,1097.0934,994048.94,521804.4483
Geo10,2/8/21,1493520,1716544,0,2399894,0,-0.923498,-0.32305935,10951.569,16549.598,0,18701.992,0,994048.94,349617.57
Geo10,2/15/21,628321,0,0,4746146,2587246,0.6015028,-0.82289124,4607.304,0,0,36985.96,20159.592,994048.94,401909.1218
Geo10,2/22/21,3083046,587479,984933,3188312,4294520,1.1699595,-0.072357,22607.121,5664.021,7318.9624,24846.006,33462.52,994048.94,348171.0194
Geo10,3/1/21,394647,0,0,1663231,0,-1.6916357,-0.4160915,2893.8372,0,0,12961.294,0,994048.94,539346.5028
Geo10,3/8/21,1126788,0,0,2516165,126499,-1.5200653,-0.74161434,8262.425,0,0,19608.072,985.669,994048.94,537850.7495
Geo10,3/15/21,1366491,0,459958,4704638,1268181,1.9102787,-0.0503321,10020.1,0,3417.9133,36662.492,9881.554,994048.94,334617.356
Geo10,3/22/21,830365,2016669,0,4167506,2211572,0.5659203,-2.0904458,6088.8364,19443.172,0,32476.71,17232.373,994048.94,357555.3358
Geo10,3/29/21,2509978,584718,0,1383507,1381911,-0.15373509,0.9782561,18404.975,5637.4014,0,10781.449,10767.728,994048.94,470093.401
Geo10,4/5/21,77638,0,0,30096,392683,-1.1545408,-1.7978218,569.2979,0,0,234.53333,3059.7512,994048.94,266281.2277
Geo10,4/12/21,0,3022340,234814,3730367,2306858,1.2082852,-0.01237838,0,29139.08,1744.8851,29070.154,17974.834,994048.94,380479.3881
Geo10,4/19/21,0,0,0,800133,836248,-2.526429,-0.34876043,0,0,0,6235.309,6515.9707,994048.94,345853.7142
Geo10,4/26/21,1844590,2020702,0,4544291,1594949,1.7409887,-1.6216058,13525.868,19482.057,0,35412.938,12427.702,994048.94,378489.948
Geo10,5/3/21,2992572,236852,482933,4388014,2209703,0.3625688,0.1295897,21943.701,2283.545,3588.6384,34195.094,17217.81,994048.94,351003.0806
Geo10,5/10/21,0,0,0,5509712,2134722,-2.0388741,0.79287475,0,0,0,42936.31,16633.564,994048.94,603895.4233
Geo10,5/17/21,525101,2420274,0,3878253,3196232,-0.20491126,-0.9759681,3850.4202,23334.422,0,30222.605,24904.758,994048.94,483425.5077
Geo10,5/24/21,1961548,0,0,3300182,1308905,-0.6542927,-0.1398325,14383.488,0,0,25717.793,10198.872,994048.94,404855.2763
Geo10,5/31/21,2531623,730858,0,2884237,1559631,-1.0935966,0.6489837,18563.69,7046.371,0,22476.398,12152.507,994048.94,365430.0035
Geo10,6/7/21,1422833,0,0,6324125,1481530,1.1012125,-0.7571075,10433.24,0,0,49282.895,11543.951,994048.94,429878.9026
Geo10,6/14/21,1515178,0,0,3398987,3567688,1.2122355,-0.14985579,11110.381,0,0,26487.764,27799.11,994048.94,158929.0489
Geo10,6/21/21,1299242,0,0,1366619,0,-2.360023,0.05325356,9526.982,0,0,10649.844,0,994048.94,617246.887
Geo10,6/28/21,1188945,0,1621473,5863961,2974520,2.675421,0.52788275,8718.205,0,12049.043,45696.91,23177.195,994048.94,324882.2072
Geo10,7/5/21,1816083,0,0,2827792,0,-0.75186497,-0.37690645,13316.834,0,0,22036.531,0,994048.94,628712.9829
Geo10,7/12/21,957247,426946,0,1066553,572705,-0.1642048,-1.8449198,7019.227,4116.285,0,8311.478,4462.4663,994048.94,326190.004
Geo10,7/19/21,1692094,272564,0,3018771,2453528,0.12519574,-0.22252448,12407.657,2627.8528,0,23524.8,19117.674,994048.94,187505.5081
Geo10,7/26/21,0,2457172,0,2448289,2242466,0.4307776,-0.64989483,0,23690.164,0,19079.127,17473.096,994048.94,178450.3048
Geo10,8/2/21,663734,1606930,2998326,4900998,3333564,2.6665573,-0.39470783,4866.9775,15492.784,22280.334,38192.695,25974.836,994048.94,152779.7331
Geo10,8/9/21,3536310,1757198,103140,6408722,3215118,0.74793994,-0.46941394,25930.781,16941.553,766.42554,49942.15,25051.916,994048.94,315907.8467
Geo10,8/16/21,619984,0,0,3058134,1449729,0.38428536,0.008588031,4546.171,0,0,23831.55,11296.16,994048.94,428043.6339
Geo10,8/23/21,1433799,729850,0,3371450,2110649,0.63009214,-1.0164334,10513.651,7036.653,0,26273.172,16445.99,994048.94,242588.4793
Geo10,8/30/21,1401580,1321220,2052081,6021694,3297570,2.6054075,0.067258954,10277.398,12738.188,15248.859,46926.1,25694.373,994048.94,270417.2724
Geo10,9/6/21,0,0,0,2215079,1284207,-0.6489057,-2.5084596,0,0,0,17261.758,10006.427,994048.94,249969.1273
Geo10,9/13/21,1929375,1080742,3025231,5585310,3526956,1.6124029,0.5994847,14147.573,10419.684,22480.262,43525.43,27481.73,994048.94,152105.8194
Geo10,9/20/21,1996278,0,0,3021418,2453512,-0.17389017,0.56818557,14638.154,0,0,23545.428,19117.549,994048.94,337878.9738
Geo10,9/27/21,2218974,893901,516120,3201629,2718332,0.15841123,1.0607653,16271.122,8618.307,3835.2488,24949.783,21181.002,994048.94,450172.4682
Geo10,10/4/21,3861939,181951,1180417,5447360,1431960,0.5075002,0.68535775,28318.53,1754.2317,8771.59,42450.406,11157.706,994048.94,443744.2148
Geo10,10/11/21,768411,1865465,1087669,4582283,3774604,0.31421834,0.52752554,5634.545,17985.38,8082.386,35709,29411.38,994048.94,391379.0154
Geo10,10/18/21,1585282,109451,152125,2615034,0,-0.002206929,-2.1040802,11624.434,1055.2424,1130.4293,20378.543,0,994048.94,465816.3468
Geo10,10/25/21,2492687,1657860,1357300,5304200,3830552,3.2732959,-0.94859415,18278.184,15983.812,10085.994,41334.785,29847.322,994048.94,213235.2152
Geo10,11/1/21,873961,0,0,2085468,0,0.06403052,-1.0057425,6408.514,0,0,16251.719,0,994048.94,114489.4372
Geo10,11/8/21,1522496,0,3104922,5325041,4292496,2.0869129,0.6945291,11164.042,0,23072.44,41497.195,33446.75,994048.94,239431.5926
Geo10,11/15/21,505389,1665186,0,3395982,997500,0.18394884,0.23235124,3705.8774,16054.444,0,26464.346,7772.432,994048.94,535571.7309
Geo10,11/22/21,2541663,2272426,1442719,6700130,2281962,0.94649863,1.6589808,18637.312,21908.986,10720.736,52213.043,17780.846,994048.94,422527.4989
Geo10,11/29/21,530328,0,117808,3887698,700466,0.38543436,-0.18320112,3888.7485,0,875.4223,30296.21,5457.969,994048.94,508263.6442
Geo10,12/6/21,236887,1937952,1399578,1949221,2885140,0.539577,0.9763987,1737.0267,18684.244,10400.158,15189.968,22480.756,994048.94,237615.3036
Geo10,12/13/21,835532,1845927,0,3594440,2013142,-0.78355104,1.0769994,6126.725,17797.01,0,28010.898,15686.225,994048.94,515617.3169
Geo10,12/20/21,1929190,2450457,580206,4507034,1682065,0.64244866,2.3544383,14146.216,23625.424,4311.467,35122.598,13106.502,994048.94,433642.554
